split,class,file,min_border_dist,f6_border_touch,f9_reflect,s_fit,s_used,cent_dist_f6,cent_dist_f9,cent_dist_delta_f9_minus_f6,lesion_frac_f6,lesion_frac_f9,lesion_frac_delta,img_diff_mean,img_diff_p95
treino,benigno,IMG001122.jpeg,545,False,False,1.0105263157894737,1.0105263157894737,6.8956451416015625,7.101878643035889,0.20623350143432617,0.09156236,0.09143123,-0.00013113022,3.941012912326389,18.0
treino,benigno,IMG001123.jpeg,204,False,False,0.47880299251870323,0.47880299251870323,12.800305366516113,12.760384559631348,-0.039920806884765625,0.093344286,0.09322342,-0.00012086332,3.5628255208333335,14.0
treino,benigno,IMG001124.jpeg,329,False,False,3.1219512195121952,1.5,12.88139533996582,12.167007446289062,-0.7143878936767578,0.019015027,0.019066691,5.166419e-05,0.3424818250868056,2.0
treino,benigno,IMG001125.jpeg,213,False,False,4.21978021978022,1.5,1.3421406745910645,2.3516547679901123,1.0095140933990479,0.008408506,0.008364055,-4.4451095e-05,0.3696356879340278,2.0
treino,benigno,IMG001126.jpeg,375,False,False,1.8028169014084507,1.5,11.463695526123047,10.713418006896973,-0.7502775192260742,0.11666385,0.11648158,-0.000182271,1.8376238787615742,7.0
treino,benigno,IMG001129.jpeg,312,False,False,0.44341801385681295,0.44341801385681295,7.902702331542969,7.903208255767822,0.0005059242248535156,0.08395864,0.084137045,0.00017840415,1.1717303240740742,5.0
treino,benigno,IMG001132.jpeg,57,False,False,0.28214548126377664,0.28214548126377664,37.628196716308594,37.642520904541016,0.014324188232421875,0.09975496,0.09982827,7.331371e-05,1.75506591796875,6.0
treino,benigno,IMG001134.jpeg,395,False,False,0.8421052631578947,0.8421052631578947,7.15472412109375,7.560469627380371,0.4057455062866211,0.15854184,0.15882105,0.00027920306,4.770128038194445,16.0
treino,benigno,IMG001135.jpeg,364,False,False,0.9230769230769231,0.9230769230769231,6.734799385070801,6.345439434051514,-0.3893599510192871,0.19004972,0.19029751,0.0002477914,4.713724772135417,15.0
treino,benigno,IMG001136.jpeg,529,False,False,2.341463414634146,1.5,9.322359085083008,10.09652328491211,0.7741641998291016,0.046050046,0.04617515,0.0001251027,1.1229315863715277,6.0
treino,benigno,IMG001137.jpeg,168,False,False,2.341463414634146,1.5,8.064652442932129,8.54790210723877,0.4832496643066406,0.07984984,0.080017634,0.00016779453,1.3037109375,6.0
treino,benigno,IMG001138.jpeg,155,False,False,0.9552238805970149,0.9552238805970149,8.631144523620605,8.643598556518555,0.012454032897949219,0.07261626,0.072732046,0.00011578947,0.9955512152777778,4.0
treino,benigno,IMG001139.jpeg,521,False,False,1.1636363636363636,1.1636363636363636,1.6481447219848633,2.0677576065063477,0.4196128845214844,0.044928353,0.04499534,6.698817e-05,1.4512464735243056,7.0
treino,benigno,IMG001140.jpeg,318,False,False,1.3763440860215055,1.3763440860215055,3.5223398208618164,3.507490634918213,-0.014849185943603516,0.058371775,0.05842884,5.7063997e-05,0.9909600151909722,5.0
treino,benigno,IMG001142.jpeg,0,True,True,0.22668240850059032,0.22668240850059032,57.61609649658203,78.28008270263672,20.663986206054688,0.041266926,0.041325018,5.8092177e-05,59.39393898292824,129.0
treino,benigno,IMG001143.jpeg,83,True,True,0.22273781902552203,0.22273781902552203,6.386401176452637,35.0548210144043,28.66841983795166,0.09081331,0.09071991,-9.340048e-05,36.24079499421296,107.0
treino,benigno,IMG001144.jpeg,715,False,False,4.413793103448276,1.5,10.444234848022461,11.18742847442627,0.7431936264038086,0.006172094,0.00619581,2.371613e-05,0.2631361219618056,2.0
treino,benigno,IMG001146.jpeg,594,False,False,0.9896907216494846,0.9896907216494846,13.77871036529541,14.209237098693848,0.4305267333984375,0.12841795,0.12829304,-0.00012491643,2.084223994502315,7.0
treino,benigno,IMG001147.jpeg,513,False,False,1.177914110429448,1.177914110429448,30.282691955566406,30.320919036865234,0.038227081298828125,0.06968194,0.06963282,-4.9121678e-05,2.618686252170139,10.0
treino,benigno,IMG001148.jpeg,332,False,False,4.0,1.5,1.851181149482727,2.3101577758789062,0.4589766263961792,0.009544207,0.009544213,6.519258e-09,0.049031575520833336,0.0
treino,benigno,IMG001149.jpeg,481,False,False,0.772635814889336,0.772635814889336,8.075374603271484,7.613866329193115,-0.46150827407836914,0.06837198,0.06844045,6.8470836e-05,2.422630027488426,10.0
treino,benigno,IMG001150.jpeg,397,False,False,0.7485380116959064,0.7485380116959064,5.367762565612793,5.195117950439453,-0.17264461517333984,0.06999922,0.069702536,-0.00029668212,1.4537217881944444,8.0
treino,benigno,IMG001152.jpeg,730,False,False,1.5737704918032787,1.5,4.031791687011719,4.031791687011719,0.0,0.1050937,0.1050937,0.0,0.3053860134548611,1.0
treino,benigno,IMG001156.jpeg,980,False,False,0.5573294629898403,0.5573294629898403,11.318809509277344,11.343927383422852,0.025117874145507812,0.11770144,0.1176344,-6.7040324e-05,2.9484659830729165,11.0
treino,benigno,IMG001158.jpeg,589,False,False,0.735632183908046,0.735632183908046,18.430484771728516,18.293264389038086,-0.1372203826904297,0.08652134,0.08669879,0.00017745048,2.761752658420139,12.0
treino,benigno,IMG001159.jpeg,308,False,False,0.3775811209439528,0.3775811209439528,0.48616790771484375,0.8768792748451233,0.39071136713027954,0.08520508,0.08507662,-0.00012845546,2.2563680013020835,11.0
treino,benigno,IMG001161.jpeg,0,False,False,0.6586620926243568,0.6586620926243568,16.935199737548828,16.84528923034668,-0.08991050720214844,0.07902738,0.079238914,0.00021153688,1.4131401909722223,6.0
treino,benigno,IMG001162.jpeg,0,False,False,0.8366013071895425,0.8366013071895425,42.157745361328125,42.12497329711914,-0.032772064208984375,0.12655142,0.12653124,-2.0176172e-05,1.7352362738715277,6.0
treino,benigno,IMG001166.jpeg,686,False,False,0.7664670658682635,0.7664670658682635,11.276483535766602,11.244562149047852,-0.03192138671875,0.12741879,0.12745762,3.8832426e-05,2.045387550636574,8.0
treino,benigno,IMG001167.jpeg,579,False,False,0.8787185354691075,0.8787185354691075,7.94915771484375,8.382564544677734,0.4334068298339844,0.20955624,0.2095397,-1.6540289e-05,3.7861621997974537,10.0
treino,benigno,IMG001168.jpeg,65,True,False,2.6666666666666665,1.5,1.7122857570648193,17.88796615600586,16.17568039894104,0.05716686,0.05716689,2.9802322e-08,39.38158501519097,133.0
treino,benigno,IMG001169.jpeg,584,False,False,2.909090909090909,1.5,9.711240768432617,9.711240768432617,0.0,0.029777996,0.029777996,0.0,0.1288994683159722,1.0
treino,benigno,IMG001171.jpeg,450,False,False,2.802919708029197,1.5,7.865679740905762,8.531853675842285,0.6661739349365234,0.04214643,0.042044118,-0.00010231137,0.9016927083333334,5.0
treino,benigno,IMG001172.jpeg,0,True,False,0.2511445389143231,0.2511445389143231,71.8640365600586,85.36843872070312,13.504402160644531,0.07521239,0.075129814,-8.2574785e-05,21.15763572410301,64.0
treino,benigno,IMG001173.jpeg,0,True,True,0.2498373454782043,0.2498373454782043,64.41002655029297,64.228515625,-0.18151092529296875,0.07986567,0.07976161,-0.00010406226,1.876575611255787,6.0
treino,benigno,IMG001174.jpeg,0,True,False,0.2794759825327511,0.2794759825327511,15.37659740447998,109.86885070800781,94.49225330352783,0.0897129,0.08978872,7.581711e-05,53.892372413917826,161.0
treino,benigno,IMG001176.jpeg,470,False,False,1.6340425531914893,1.5,10.329208374023438,9.549637794494629,-0.7795705795288086,0.06693723,0.06720874,0.0002715066,3.145962185329861,14.0
treino,benigno,IMG001177.jpeg,506,False,False,3.2542372881355934,1.5,2.6848227977752686,2.358959197998047,-0.3258635997772217,0.012525029,0.012525035,6.519258e-09,0.3821275499131944,3.0
treino,benigno,IMG001178.jpeg,507,False,False,1.9692307692307693,1.5,6.332802772521973,7.159392356872559,0.8265895843505859,0.05870235,0.058802877,0.00010052696,1.5828111436631944,8.0
treino,benigno,IMG001179.jpeg,545,False,False,2.245614035087719,1.5,7.598430156707764,7.219326972961426,-0.3791031837463379,0.022376485,0.022420181,4.3695793e-05,0.6914401584201388,5.0
treino,benigno,IMG001182.jpeg,217,False,False,0.2546419098143236,0.2546419098143236,3.430907726287842,3.346303939819336,-0.08460378646850586,0.20742637,0.20731632,-0.000110045075,1.82568359375,7.0
treino,benigno,IMG001183.jpeg,282,False,False,0.23616236162361623,0.23616236162361623,9.67501449584961,9.677080154418945,0.0020656585693359375,0.16577302,0.16583759,6.456673e-05,1.0601173683449074,4.0
treino,benigno,IMG001184.jpeg,542,False,False,2.5098039215686274,1.5,12.296123504638672,13.335142135620117,1.0390186309814453,0.058114927,0.05813213,1.720339e-05,1.5860640914351851,8.0
treino,benigno,IMG001185.jpeg,661,False,False,2.245614035087719,1.5,4.866430282592773,4.5662760734558105,-0.3001542091369629,0.039298456,0.039513826,0.00021537021,1.9207560221354167,12.0
treino,benigno,IMG001186.jpeg,6,False,False,0.2931297709923664,0.2931297709923664,8.225005149841309,8.223102569580078,-0.0019025802612304688,0.18560047,0.18544151,-0.00015896559,1.5173769350405093,5.0
treino,benigno,IMG001188.jpeg,407,False,False,1.0786516853932584,1.0786516853932584,24.741586685180664,24.791461944580078,0.04987525939941406,0.030003611,0.030040748,3.713742e-05,1.4982209382233795,6.0
treino,benigno,IMG001192.jpeg,241,False,False,0.5614035087719298,0.5614035087719298,9.654267311096191,9.64948844909668,-0.004778861999511719,0.11709518,0.11686691,-0.00022827089,1.5120713975694444,6.0
treino,benigno,IMG001194.jpeg,237,False,False,0.5196211096075778,0.5196211096075778,9.946817398071289,9.938934326171875,-0.007883071899414062,0.116490655,0.116253495,-0.00023715943,1.3407457139756944,5.0
treino,benigno,IMG001195.jpeg,396,False,False,0.8187633262260128,0.8187633262260128,11.151058197021484,10.85512924194336,-0.295928955078125,0.19287464,0.19310705,0.00023241341,2.991009747540509,10.0
treino,benigno,IMG001197.jpeg,0,True,True,0.22260869565217392,0.22260869565217392,13.815601348876953,51.86279296875,38.04719161987305,0.16882479,0.16905382,0.00022903085,38.698262532552086,107.0
treino,benigno,IMG001198.jpeg,0,False,False,0.2681564245810056,0.2681564245810056,16.361095428466797,16.834182739257812,0.4730873107910156,0.18752058,0.18754125,2.066791e-05,3.3786462854456016,12.0
treino,benigno,IMG001199.jpeg,10,True,False,0.24150943396226415,0.24150943396226415,16.65875244140625,36.61153030395508,19.952777862548828,0.12787098,0.12776116,-0.00010982156,32.173025625723376,92.0
treino,benigno,IMG001200.jpeg,139,False,False,0.38247011952191234,0.38247011952191234,34.07090759277344,34.062828063964844,-0.00807952880859375,0.0016668572,0.0016660227,-8.34465e-07,1.3422218605324074,5.0
treino,benigno,IMG001201.jpeg,0,True,False,0.12981744421906694,0.12981744421906694,49.52450942993164,51.46819305419922,1.9436836242675781,0.061352808,0.061323564,-2.9243529e-05,25.27142107928241,98.0
treino,benigno,IMG001202.jpeg,597,False,False,3.0236220472440944,1.5,8.241151809692383,8.89275074005127,0.6515989303588867,0.03001125,0.030211614,0.00020036474,0.6728153935185185,5.0
treino,benigno,IMG001203.jpeg,584,False,False,0.8170212765957446,0.8170212765957446,8.627845764160156,7.95468807220459,-0.6731576919555664,0.22197472,0.22208071,0.00010599196,6.188741048177083,20.0
treino,benigno,IMG001206.jpeg,86,True,False,0.5638766519823789,0.5638766519823789,5.677589416503906,93.42540740966797,87.74781799316406,0.0047324994,0.004727145,-5.3541735e-06,21.63930935329861,55.0
treino,benigno,IMG001207.jpeg,232,False,False,0.41739130434782606,0.41739130434782606,12.93705940246582,13.309529304504395,0.3724699020385742,0.2194838,0.21957856,9.4771385e-05,3.8639888057002314,12.0
treino,benigno,IMG001209.jpeg,157,False,False,0.45336481700118064,0.45336481700118064,13.901915550231934,13.891578674316406,-0.010336875915527344,0.17118312,0.17104197,-0.0001411587,2.7454540111400463,8.0
treino,benigno,IMG001210.jpeg,208,False,False,0.445993031358885,0.445993031358885,17.738542556762695,18.056365966796875,0.3178234100341797,0.14759988,0.1478294,0.00022952259,2.9886678059895835,10.0
treino,benigno,IMG001212.jpeg,213,False,False,0.9672544080604534,0.9672544080604534,11.108415603637695,11.102849960327148,-0.005565643310546875,0.21750097,0.21775061,0.00024963915,1.1908524124710649,4.0
treino,benigno,IMG001214.jpeg,339,False,False,0.9672544080604534,0.9672544080604534,3.4733052253723145,2.9791605472564697,-0.4941446781158447,0.12553515,0.12578042,0.0002452731,2.0530983253761574,7.0
treino,benigno,IMG001216.jpeg,162,False,False,0.313469387755102,0.313469387755102,7.421163082122803,7.421159744262695,-3.337860107421875e-06,0.24771553,0.24759282,-0.00012271106,2.7342529296875,10.0
treino,benigno,IMG001219.jpeg,399,False,False,1.855072463768116,1.5,2.838608741760254,1.992767095565796,-0.845841646194458,0.06471079,0.06499727,0.00028648227,2.3771113642939814,11.0
treino,benigno,IMG001220.jpeg,0,True,True,0.13435969209237228,0.13435969209237228,2.005657911300659,23.120431900024414,21.114773988723755,0.08513257,0.08509365,-3.8921833e-05,30.405904134114582,95.0
treino,benigno,IMG001222.jpeg,16,False,False,0.3398230088495575,0.3398230088495575,8.040701866149902,8.503759384155273,0.4630575180053711,0.19292837,0.1928917,-3.6671758e-05,4.09929515697338,13.0
treino,benigno,IMG001223.jpeg,475,False,False,2.6301369863013697,1.5,2.864314079284668,3.4467663764953613,0.5824522972106934,0.030955229,0.030955235,5.5879354e-09,0.8790486653645834,5.0
treino,benigno,IMG001224.jpeg,577,False,False,2.430379746835443,1.5,10.403907775878906,10.923871994018555,0.5199642181396484,0.033648696,0.033538017,-0.000110678375,1.2485215928819444,7.0
treino,benigno,IMG001225.jpeg,782,False,False,1.103448275862069,1.103448275862069,12.297829627990723,12.020805358886719,-0.2770242691040039,0.16683166,0.16665,-0.00018166006,1.5771032262731481,5.0
treino,benigno,IMG001226.jpeg,349,False,False,1.641025641025641,1.5,13.718392372131348,14.04640007019043,0.32800769805908203,0.048463188,0.048463207,1.8626451e-08,2.2280680338541665,8.0
treino,benigno,IMG001227.jpeg,552,False,False,3.0,1.5,2.6775872707366943,3.18412709236145,0.5065398216247559,0.010900517,0.010844912,-5.5604614e-05,0.5393970630787037,4.0
treino,benigno,IMG001228.jpeg,0,True,False,0.13182286302780638,0.13182286302780638,26.438735961914062,35.50499725341797,9.066261291503906,0.040510017,0.040623266,0.000113248825,32.73588279441551,153.0
treino,benigno,IMG001229.jpeg,414,False,False,0.2568561872909699,0.2568561872909699,5.95482063293457,6.012056350708008,0.0572357177734375,0.116734095,0.11654859,-0.00018550456,2.615195945457176,10.0
treino,benigno,IMG001230.jpeg,230,False,False,0.2450542437779196,0.2450542437779196,16.855445861816406,17.28421974182129,0.4287738800048828,0.12683271,0.12684365,1.0937452e-05,3.0651652018229165,11.0
treino,benigno,IMG001232.jpeg,243,False,False,2.8444444444444446,1.5,1.0901238918304443,1.6643387079238892,0.5742148160934448,0.015641239,0.015732905,9.1666356e-05,0.4321266456886574,3.0
treino,benigno,IMG001233.jpeg,829,False,False,1.855072463768116,1.5,0.6216965317726135,0.43866127729415894,-0.1830352544784546,0.0886695,0.08903237,0.00036286563,2.7709056712962963,12.0
treino,benigno,IMG001234.jpeg,245,False,False,0.3410301953818828,0.3410301953818828,5.667612552642822,5.795437812805176,0.12782526016235352,0.09213115,0.0922286,9.744614e-05,2.573314525462963,9.0
treino,benigno,IMG001238.jpeg,277,False,False,0.40764331210191085,0.40764331210191085,14.345004081726074,14.525928497314453,0.1809244155883789,0.09917727,0.09912072,-5.6549907e-05,2.7591688368055554,9.0
treino,benigno,IMG001239.jpeg,199,False,False,0.3519706691109074,0.3519706691109074,24.41693878173828,24.41684341430664,-9.5367431640625e-05,0.15776865,0.15768689,-8.176267e-05,2.0709522388599537,6.0
treino,benigno,IMG001240.jpeg,184,False,False,1.391304347826087,1.391304347826087,22.36868667602539,22.363685607910156,-0.005001068115234375,0.05926813,0.059177227,-9.0904534e-05,0.77093505859375,4.0
treino,benigno,IMG001241.jpeg,334,False,False,0.35359116022099446,0.35359116022099446,5.163339614868164,4.684995651245117,-0.4783439636230469,0.1310391,0.13131924,0.00028014183,3.0800577799479165,13.0
treino,benigno,IMG001244.jpeg,0,True,False,0.5722801788375559,0.5722801788375559,10.972991943359375,41.42198944091797,30.448997497558594,0.11079094,0.11095605,0.00016511232,25.86536322699653,93.0
treino,benigno,IMG001245.jpeg,0,True,True,0.1686429512516469,0.1686429512516469,77.21368408203125,116.10032653808594,38.88664245605469,0.017150156,0.017163211,1.305528e-05,61.65246129918982,161.0
treino,benigno,IMG001247.jpeg,425,False,False,0.6981818181818182,0.6981818181818182,3.4540305137634277,4.314237117767334,0.8602066040039062,0.033354826,0.033524077,0.00016925111,1.7168443467881944,10.0
treino,benigno,IMG001249.jpeg,569,False,False,1.6623376623376624,1.5,7.459629535675049,6.723546981811523,-0.7360825538635254,0.088785194,0.08891347,0.00012827665,1.4867259837962963,6.0
treino,benigno,IMG001251.jpeg,306,False,False,2.723404255319149,1.5,1.2771708965301514,0.6047001481056213,-0.67247074842453,0.052299056,0.052175734,-0.00012332201,1.0309290002893519,6.0
treino,benigno,IMG001254.jpeg,594,False,False,3.3684210526315788,1.5,3.558298110961914,3.353199005126953,-0.20509910583496094,0.01808444,0.018084453,1.3038516e-08,0.6442192925347222,4.0
treino,benigno,IMG001255.jpeg,117,False,False,1.2,1.2,20.134817123413086,20.21799659729004,0.08317947387695312,0.043381054,0.043253448,-0.0001276061,1.7952700014467593,9.0
treino,benigno,IMG001259.jpeg,477,False,False,3.2542372881355934,1.5,0.7745381593704224,0.7763184905052185,0.0017803311347961426,0.012336493,0.012406594,7.010158e-05,0.4135674370659722,3.0
treino,benigno,IMG001260.jpeg,473,False,False,1.5421686746987953,1.5,7.024346351623535,7.263828277587891,0.23948192596435547,0.062381115,0.0622977,-8.3412975e-05,1.4974161783854167,7.0
treino,benigno,IMG001263.jpeg,556,False,False,0.9552238805970149,0.9552238805970149,12.779789924621582,12.504402160644531,-0.2753877639770508,0.19007567,0.18990701,-0.00016865134,5.436041937934028,15.0
treino,benigno,IMG001265.jpeg,510,False,False,1.6,1.5,14.585282325744629,14.735111236572266,0.14982891082763672,0.15267958,0.15292585,0.0002462715,4.127771448206018,13.0
treino,benigno,IMG001266.jpeg,572,False,False,1.1671732522796352,1.1671732522796352,4.449601650238037,4.449586391448975,-1.52587890625e-05,0.10851602,0.1084794,-3.6619604e-05,0.8776064272280093,3.0
treino,benigno,IMG001267.jpeg,225,False,False,1.2549019607843137,1.2549019607843137,3.5818629264831543,3.592473030090332,0.010610103607177734,0.10430519,0.10425767,-4.7519803e-05,0.5477860062210648,3.0
treino,benigno,IMG001268.jpeg,357,False,False,1.3763440860215055,1.3763440860215055,3.432884693145752,3.7910399436950684,0.3581552505493164,0.12346771,0.12344261,-2.5101006e-05,0.6290486653645834,3.0
treino,benigno,IMG001269.jpeg,581,False,False,2.10989010989011,1.5,8.056013107299805,8.762327194213867,0.7063140869140625,0.02855334,0.028553333,-7.450581e-09,0.7847900390625,5.0
treino,benigno,IMG001271.jpeg,461,False,False,3.801980198019802,1.5,6.389369010925293,7.073878288269043,0.68450927734375,0.026528047,0.026440786,-8.72612e-05,0.88409423828125,6.0
treino,benigno,IMG001272.jpeg,236,False,False,3.1219512195121952,1.5,4.057834625244141,4.810072898864746,0.7522382736206055,0.022037486,0.02199116,-4.6325848e-05,0.8128323025173612,5.0
treino,benigno,IMG001275.jpeg,456,True,False,0.2689075630252101,0.2689075630252101,2.847770929336548,30.3908634185791,27.543092489242554,0.0023214023,0.0023294953,8.09296e-06,21.91845703125,70.0
treino,benigno,IMG001276.jpeg,355,False,False,0.28699551569506726,0.28699551569506726,16.850528717041016,16.78224754333496,-0.06828117370605469,0.10826945,0.10834609,7.663667e-05,2.1125171802662037,7.0
treino,benigno,IMG001278.jpeg,404,False,False,0.803347280334728,0.803347280334728,5.469331741333008,5.8983306884765625,0.4289989471435547,0.09429135,0.09419526,-9.609014e-05,2.3283985279224537,10.0
treino,benigno,IMG001279.jpeg,617,False,False,1.4222222222222223,1.4222222222222223,9.444655418395996,9.508935928344727,0.06428050994873047,0.044683184,0.044760842,7.76574e-05,2.0461357964409723,11.0
treino,benigno,IMG001281.jpeg,633,False,False,0.9795918367346939,0.9795918367346939,1.357135534286499,1.7180930376052856,0.3609575033187866,0.21597886,0.21603197,5.310774e-05,3.7177056206597223,11.0
treino,benigno,IMG001282.jpeg,161,False,False,0.2760603882099209,0.2760603882099209,16.75455665588379,16.434661865234375,-0.31989479064941406,0.13902535,0.13893053,-9.481609e-05,4.218521683304398,17.0
treino,benigno,IMG001283.jpeg,391,False,False,0.48180677540777916,0.48180677540777916,16.100942611694336,16.050527572631836,-0.0504150390625,0.0033397276,0.0033486884,8.96072e-06,0.3335367838541667,2.0
treino,benigno,IMG001284.jpeg,640,False,False,0.9365853658536586,0.9365853658536586,9.162534713745117,9.270088195800781,0.10755348205566406,0.12423238,0.124287516,5.5134296e-05,2.2590535481770835,8.0
treino,benigno,IMG001285.jpeg,687,False,False,0.8421052631578947,0.8421052631578947,17.342382431030273,17.34130859375,-0.0010738372802734375,0.09193921,0.09178958,-0.00014963001,0.9266899956597222,4.0
treino,benigno,IMG001286.jpeg,16,True,True,0.15280541185833665,0.15280541185833665,37.328773498535156,83.71636199951172,46.38758850097656,0.011100392,0.011087075,-1.33169815e-05,42.924888328269674,127.0
treino,benigno,IMG001288.jpeg,0,True,True,0.1301253812267028,0.1301253812267028,79.96642303466797,122.14643859863281,42.180015563964844,0.008803089,0.008799561,-3.52785e-06,52.38088876229745,172.0
treino,benigno,IMG001289.jpeg,239,False,False,0.3657142857142857,0.3657142857142857,31.471500396728516,31.397653579711914,-0.07384681701660156,0.038903106,0.038908638,5.532056e-06,3.2903374565972223,10.0
treino,benigno,IMG001290.jpeg,457,False,False,0.7204502814258912,0.7204502814258912,4.850895881652832,4.851017951965332,0.0001220703125,0.19268622,0.19280677,0.000120550394,2.108181423611111,7.0
treino,benigno,IMG001291.jpeg,699,False,False,3.398230088495575,1.5,1.3206831216812134,1.8591644763946533,0.5384813547134399,0.019375794,0.019318806,-5.698763e-05,0.31583884910300924,2.0
treino,benigno,IMG001293.jpeg,514,False,False,2.6666666666666665,1.5,1.0211067199707031,0.8401834964752197,-0.1809232234954834,0.01789405,0.01780804,-8.60095e-05,0.7535671657986112,4.0
treino,benigno,IMG001294.jpeg,431,False,False,2.2994011976047903,1.5,2.821451187133789,3.722971200942993,0.9015200138092041,0.04457696,0.044529956,-4.7005713e-05,2.952853732638889,17.0
treino,benigno,IMG001296.jpeg,759,False,False,2.4935064935064934,1.5,8.823710441589355,9.388066291809082,0.5643558502197266,0.032241087,0.032331698,9.0610236e-05,1.8373277452256944,10.0
treino,benigno,IMG001297.jpeg,217,False,False,1.271523178807947,1.271523178807947,3.5214691162109375,3.3369548320770264,-0.18451428413391113,0.098238654,0.09809101,-0.00014764816,1.4695502387152777,7.0
treino,benigno,IMG001298.jpeg,358,False,False,2.0317460317460316,1.5,0.6891193985939026,0.9714846611022949,0.28236526250839233,0.106612496,0.106424786,-0.00018770993,2.2482231987847223,9.0
treino,benigno,IMG001299.jpeg,337,False,False,3.226890756302521,1.5,12.634998321533203,11.792019844055176,-0.8429784774780273,0.016975515,0.017023198,4.7683716e-05,0.6071302625868056,4.0
treino,benigno,IMG001301.jpeg,0,True,True,0.1665943600867679,0.1665943600867679,45.75188446044922,91.43279266357422,45.680908203125,0.045679256,0.045716,3.674254e-05,71.50312635633681,158.0
treino,benigno,IMG001302.jpeg,0,True,True,0.1665943600867679,0.1665943600867679,60.8387451171875,72.49898529052734,11.660240173339844,0.05665448,0.056629922,-2.4557114e-05,66.01155146846065,150.0
treino,benigno,IMG001303.jpeg,364,False,False,0.5296551724137931,0.5296551724137931,7.258342266082764,7.508205890655518,0.2498636245727539,0.21843784,0.21846822,3.0383468e-05,3.587856716579861,12.0
treino,benigno,IMG001304.jpeg,513,False,False,2.0210526315789474,1.5,3.8807947635650635,4.308027744293213,0.4272329807281494,0.098529086,0.0985291,1.4901161e-08,1.8877766927083333,8.0
treino,benigno,IMG001305.jpeg,439,False,False,0.5925925925925926,0.5925925925925926,7.881955146789551,7.984644889831543,0.10268974304199219,0.16441832,0.1644004,-1.7926097e-05,4.82945873119213,16.0
treino,benigno,IMG001306.jpeg,0,True,True,0.16566005176876616,0.16566005176876616,16.298242568969727,52.41238784790039,36.114145278930664,0.065504536,0.06558584,8.1300735e-05,54.061392324942126,149.0
treino,benigno,IMG001308.jpeg,618,False,False,0.3099273607748184,0.3099273607748184,33.71687316894531,33.720741271972656,0.00386810302734375,0.007928388,0.007953614,2.5225803e-05,0.8670089156539352,4.0
treino,benigno,IMG001309.jpeg,274,True,False,0.29906542056074764,0.29906542056074764,28.878664016723633,60.5306282043457,31.65196418762207,0.007573462,0.007575896,2.4340115e-06,25.438872160734952,80.0
treino,benigno,IMG001310.jpeg,516,False,False,2.8444444444444446,1.5,2.771589994430542,1.7192368507385254,-1.0523531436920166,0.035782974,0.03599784,0.0002148673,1.5200737847222223,10.0
treino,benigno,IMG001311.jpeg,908,False,False,1.8028169014084507,1.5,13.343140602111816,14.243757247924805,0.9006166458129883,0.06912297,0.06915638,3.3408403e-05,1.9617106119791667,8.0
treino,benigno,IMG001314.jpeg,453,False,False,1.328719723183391,1.328719723183391,1.753324270248413,1.255396842956543,-0.4979274272918701,0.21067448,0.21090415,0.0002296716,3.8496297200520835,10.0
treino,benigno,IMG001315.jpeg,158,False,False,0.9035294117647059,0.9035294117647059,6.42481803894043,6.206121921539307,-0.21869611740112305,0.1920662,0.19224209,0.0001758933,3.2950190791377314,9.0
treino,benigno,IMG001317.jpeg,403,False,False,2.075675675675676,1.5,1.2880192995071411,1.85409414768219,0.5660748481750488,0.03311993,0.03290142,-0.00021851063,0.8479975947627315,5.0
treino,benigno,IMG001319.jpeg,615,False,False,1.8461538461538463,1.5,9.0084228515625,9.649118423461914,0.6406955718994141,0.08017127,0.08038912,0.00021784753,2.2853325737847223,10.0
treino,benigno,IMG001320.jpeg,299,False,False,2.6666666666666665,1.5,4.35426139831543,5.111998558044434,0.7577371597290039,0.047196865,0.047321096,0.00012423098,0.8020562065972222,5.0
treino,benigno,IMG001321.jpeg,236,False,False,2.823529411764706,1.5,4.6671247482299805,5.403159141540527,0.7360343933105469,0.036641445,0.03653735,-0.00010409579,0.64031982421875,4.0
treino,benigno,IMG001323.jpeg,625,False,False,0.5296551724137931,0.5296551724137931,6.498758316040039,6.498744010925293,-1.430511474609375e-05,0.030934969,0.03089232,-4.2648986e-05,0.4518771701388889,3.0
treino,benigno,IMG001325.jpeg,277,False,False,1.3763440860215055,1.3763440860215055,2.0057003498077393,2.6344635486602783,0.6287631988525391,0.06624419,0.0660687,-0.00017549098,1.5023419415509258,7.0
treino,benigno,IMG001326.jpeg,470,False,False,1.1962616822429906,1.1962616822429906,11.23262882232666,11.244634628295898,0.012005805969238281,0.044169232,0.044330146,0.00016091391,0.7486640082465278,4.0
treino,benigno,IMG001327.jpeg,404,False,False,1.8461538461538463,1.5,18.73251724243164,18.98149299621582,0.2489757537841797,0.04858397,0.048435815,-0.0001481548,1.3897433810763888,7.0
treino,benigno,IMG001328.jpeg,352,False,False,1.8113207547169812,1.5,6.379602909088135,6.828258514404297,0.4486556053161621,0.10352458,0.10333839,-0.00018619001,3.6276380750868054,13.0
treino,benigno,IMG001329.jpeg,145,True,False,0.8668171557562077,0.8668171557562077,3.9805359840393066,8.387528419494629,4.406992435455322,0.047013562,0.047186784,0.00017322227,24.16232638888889,73.0
treino,benigno,IMG001330.jpeg,343,False,False,0.649746192893401,0.649746192893401,24.857563018798828,24.859516143798828,0.001953125,0.014672803,0.014580799,-9.2003495e-05,0.3953789605034722,3.0
